YEAR,B.C.,NIS,AIA,SIM,DUZ,ABU,ULU,UII,TAS,ARA,KIS,Y1,TEB,Y2,SHA,ADD,AII
374,63,4/19,5/19,6/17,7/16,8/15,9/13,,10/12,11/11,12/11,64,1/9,,2/8,3/9
375,64,4/7,5/7,6/5,7/5,8/3,9/1,,10/1,10/30,11/29,,12/29,65,1/28,2/26

376,65,3/27,4/26,5/26,6/24,7/24,8/22,,9/21,10/20,11/18,,12/18,66,1/17,2/15,3/16
377,66,4/15,5/15,6/13,7/13,8/12,9/10,,10/10,11/8,12/8,67,1/6,,2/4,3/6
378,67,4/4,5/4,6/2,7/2,8/1,8/30,,9/29,10/29,11/27,,12/27,68,1/25,2/23
379,68,3/24,4/22,5/22,6/20,7/20,8/18,9/17,10/17,11/16,12/15,69,1/14,,2/12,3/13
380,69,4/12,5/11,6/9,7/9,8/7,9/6,,10/6,11/5,12/5,70,1/3,,2/2,3/3

381,70,4/1,5/1,5/30,6/28,7/28,8/26,,9/25,10/25,11/24,,12/24,71,1/22,2/21,3/22
382,71,4/20,5/20,6/18,7/17,8/16,9/15,,10/14,11/13,12/12,72,1/11,,2/10,3/10
383,72,4/9,5/8,6/7,7/6,8/5,9/3,,10/3,11/1,12/1,,12/30,73,1/29,2/28
384,73,3/29,4/28,5/27,6/26,7/25,8/24,,9/22,10/22,11/20,,12/19,74,1/18,2/17,3/18
385,74,4/17,5/17,6/15,7/15,8/14,9/12,,10/11,11/10,12/9,75,1/7,,2/6,3/7

386,75,4/6,5/5,6/4,7/4,8/3,9/2,,10/1,10/31,11/29,,12/28,76,1/26,2/25
